tweetID,crisisname,period,relatedness_annotation,urgency_annotation,intention_annotation
 906632117823700992,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 907002126928400384,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906197189789175808,Irma,After,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 906747563117830144,Irma,After,Message-Utilisable,Message-InfoNonUrgent,Critiques
 906213011223969792,Irma,After,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 906647152033718272,Irma,After,Message-Utilisable,Message-InfoNonUrgent,Critiques
 906496647408087040,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906625395113545728,Irma,After,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 906154828082139136,Irma,After,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 906944241510830080,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906321109024428032,Irma,After,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 906152462721179648,Irma,After,Message-Utilisable,Message-InfoUrgent,Degats-Humains
 906263401260863488,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906002939184955392,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906124892583682048,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906073139167334400,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906999281244164096,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906939114930536448,Irma,After,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 906971285896429568,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906018147307732992,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906139687533862912,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906514005216432128,Irma,After,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 906760692069527552,Irma,After,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 906813422368681984,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906621004008628224,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906910986384404480,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906188285395034112,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906523735150268416,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906582143849115648,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906020271571787776,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906765533613346816,Irma,After,Message-Utilisable,Message-InfoNonUrgent,Critiques
 906102421126074368,Irma,After,Message-Utilisable,Message-InfoNonUrgent,Critiques
 906771857495511040,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906986741340438528,Irma,After,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 906922061473435648,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906039945537531904,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906979947109130240,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906361493385596928,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906430935897436160,Irma,After,Message-Utilisable,Message-InfoNonUrgent,Critiques
 906638349133369344,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906975560160727040,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906725918516940800,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906573163278069760,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906407975153217536,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906390895020400640,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906081114044997632,Irma,After,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 906094327650291712,Irma,After,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 906092203587579904,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906118562984669184,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906142618274467840,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906596050668019712,Irma,After,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 906939022483902464,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906134253955637248,Irma,After,Message-Utilisable,Message-InfoUrgent,Degats-Humains
 906441063459684352,Irma,After,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 906370609235611648,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906587652404674560,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906801538441601024,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906843265453961216,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906546440926789632,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906981454319702016,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906981127692451840,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906899787995402240,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906096218077528064,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906222091615260672,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906913246354997248,Irma,After,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 906982291737661440,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906506563610914816,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906582870927474688,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905125033273683968,Irma,Before,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905315467228794880,Irma,During,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905470571315638272,Irma,During,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 906708807161704448,Irma,After,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905058297677570048,Irma,Before,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905173281451499520,Irma,Before,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905116782456963072,Irma,Before,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905120916115480576,Irma,Before,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905185828342726656,Irma,Before,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905118588431982592,Irma,Before,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905143937748357120,Irma,Before,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 906251974366126080,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906487571915702272,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905087977839349760,Irma,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906547425829167104,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 904919818796638208,Irma,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905174309538291712,Irma,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905686920088387584,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905767298753024000,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905657327319080960,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906860553955631104,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906388074351005696,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905042329966403584,Irma,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905777139357593600,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905791267384303616,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906712284583645184,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906954841204957184,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906989951392403456,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905791585522200576,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906724140102635520,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 904943125336031232,Irma,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906170592377925632,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905698731995136000,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905807646376300544,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905331470096629760,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906878169269063680,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905670546259492864,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905913909990879232,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906265499754999808,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905199609512960000,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905086474424655872,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905090408023302144,Irma_may,Before,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905086097646116864,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 904997497403310080,Irma_may,Before,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 905082331526041600,Irma_may,Before,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905102994974363648,Irma_may,Before,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905073056606978048,Irma_may,Before,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905116260735868928,Irma_may,Before,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905064430144237568,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905108145063825408,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905165478640930816,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 904946255616462848,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905163607847170048,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905015911207374848,Irma_may,Before,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905164820705619968,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905168528256401408,Irma_may,Before,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 905184574824701952,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905174967838441472,Irma_may,Before,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905157898363428864,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905189786885001216,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 904771358030225408,Irma_may,Before,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 905178050983317504,Irma_may,Before,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 905033606732668928,Irma_may,Before,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 905114215849091072,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 904954400967462912,Irma_may,Before,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905021187918614528,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905046901539700736,Irma_may,Before,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905168987629264896,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905160867620286464,Irma_may,Before,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905118328343203840,Irma_may,Before,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 905185467796254720,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905046753291972608,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905181763194032128,Irma_may,Before,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905169829652463616,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 904872033833639936,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905035914392600576,Irma_may,Before,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 905106796070576128,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905081627021369344,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905159254545317888,Irma_may,Before,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905155378954084352,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905119564400349184,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905071417816997888,Irma_may,Before,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905123136416477184,Irma_may,Before,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905172684572524544,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905045737607745536,Irma_may,Before,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 905210608697651200,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905160238168510464,Irma_may,Before,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 905058488967147520,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905120900315570176,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905049739053469696,Irma_may,Before,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905186603416596480,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905012986229788672,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905001131205697536,Irma_may,Before,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 905005340437037056,Irma_may,Before,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 905158451143344128,Irma_may,Before,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905030914920648704,Irma_may,Before,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905173902476939264,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905062517306744832,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905160539474669568,Irma_may,Before,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 905118710859530240,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905218369418383360,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905104536506961920,Irma_may,Before,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905198002456989696,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 904980728831729664,Irma_may,Before,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905151237603168256,Irma_may,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
